SFTYPE,OFFENSE,RACE,lat,lon,beatnumdot,Year,Month,BEAT_NO
STOP WITH SEARCH OR FRISK,Narcotic Investigation,B,38.02261138206713,-78.49296408607024,12,2013,06,12
STOP WITH SEARCH OR FRISK,Suspicious,B,38.03149925788779,-78.48841437791562,03,2013,07,3
Search WITHOUT Stop-Frisk,Traffic Stop,W,38.033073776724756,-78.48465573830309,02,2013,01,2
STOP WITH SEARCH OR FRISK,Weapons Law Violation,B,38.02979972638656,-78.48226435887281,02,2013,08,2
Search WITHOUT Stop-Frisk,Disorder,W,38.02947791398867,-78.47725533987484,01,2013,04,1
Search WITHOUT Stop-Frisk,Suspicious,B,38.03843972867864,-78.47962078743977,06,2013,10,6
STOP WITH SEARCH OR FRISK,Suspicious,B,38.03113580177548,-78.4807180741983,01,2013,07,1
STOP WITH SEARCH OR FRISK,Narcotic Investigation,B,38.02024690176526,-78.48308427797024,10,2013,03,10
STOP WITH SEARCH OR FRISK,Suspicious,W,38.044067682488134,-78.49540784933347,16,2013,06,16
Search WITHOUT Stop-Frisk,Traffic Stop,W,38.02990398760821,-78.48645538981135,02,2013,01,2
Search WITHOUT Stop-Frisk,Larceny,B,38.033991135486886,-78.49493936612816,03,2013,06,3
Search WITHOUT Stop-Frisk,Warrant Service,B,38.02659124227487,-78.46903062938503,09,2013,01,9
STOP WITH SEARCH OR FRISK,Weapons Law Violation,B,38.02605799735185,-78.48362960279917,12,2013,08,12
STOP WITH SEARCH OR FRISK,Narcotic Investigation,B,38.02134932943895,-78.48411773829838,12,2013,09,12
STOP WITH SEARCH OR FRISK,Traffic Stop,B,38.026840260885464,-78.50432023028908,13,2012,09,13
Search WITHOUT Stop-Frisk,Suspicious,B,38.026099418040786,-78.48179902796325,11,2012,11,11
STOP WITH SEARCH OR FRISK,VANDALISM,W,38.046751646612584,-78.49578520215108,16,2012,10,16
Search WITHOUT Stop-Frisk,Assault,B,38.03154832850013,-78.48759613748048,03,2012,09,3
Search WITHOUT Stop-Frisk,VANDALISM,W,38.026435001801765,-78.47174341738678,09,2012,08,9
STOP WITH SEARCH OR FRISK,Suspicious,B,38.04046009015352,-78.48949577147182,06,2012,12,6
Search WITHOUT Stop-Frisk,Trespass,W,38.03317765216697,-78.46841549722512,08,2012,08,8
Search WITHOUT Stop-Frisk,Suspicious,B,38.0288523284513,-78.48115915822193,11,2012,11,11
STOP WITH SEARCH OR FRISK,Narcotic Investigation,W,38.033971633207535,-78.49234103960728,04,2012,12,4
Search WITHOUT Stop-Frisk,Suspicious,W,38.03248112136592,-78.49062206587647,03,2012,09,3
STOP WITH SEARCH OR FRISK,Suspicious,W,38.01739349348203,-78.46813251128647,10,2012,10,10
STOP WITH SEARCH OR FRISK,Traffic Stop,W,38.038807268070386,-78.49962216265969,16,2012,08,16
Search WITHOUT Stop-Frisk,Larceny,W,38.03339352995861,-78.48411969223656,02,2012,07,2
Search WITHOUT Stop-Frisk,Liquor Law Violation,B,38.03563629926671,-78.50038830126465,15,2012,08,15
Search WITHOUT Stop-Frisk,Trespass,B,38.02165073419344,-78.50595951634719,22,2012,08,22
STOP WITH SEARCH OR FRISK,Trespass,B,38.041040973261325,-78.48444698992657,06,2012,10,6
Search WITHOUT Stop-Frisk,Suspicious,B,38.021391486721974,-78.46565458761579,10,2012,08,10
Search WITHOUT Stop-Frisk,PURSE SNATCHING,W,38.03196684100914,-78.48738520958536,03,2012,08,3
STOP WITH SEARCH OR FRISK,Suspicious,W,38.02376706816945,-78.50805266923298,23,2012,10,23
Search WITHOUT Stop-Frisk,Assault,B,38.034226531228796,-78.4924089780017,04,2012,11,4
Search WITHOUT Stop-Frisk,Liquor Law Violation,B,38.03522137960542,-78.49992054821173,15,2012,08,15
STOP WITH SEARCH OR FRISK,Traffic Stop,B,38.02772899330894,-78.48535080353255,12,2012,11,12
Search WITHOUT Stop-Frisk,Trespass,B,38.02592643740582,-78.47654524028334,10,2012,08,10
STOP WITH SEARCH OR FRISK,Mo Mohr Transport,B,38.029651282821746,-78.47637950517387,01,2012,08,1
Search WITHOUT Stop-Frisk,Trespass,B,38.025323388114636,-78.48078717911918,11,2012,09,11
Search WITHOUT Stop-Frisk,Disorder,B,38.02913951315616,-78.47649096583616,01,2012,08,1
Search WITHOUT Stop-Frisk,Assault,B,38.030978288187285,-78.48625649500778,02,2012,09,2
STOP WITH SEARCH OR FRISK,DIP,W,38.04791667445467,-78.49866932789047,16,2012,07,16
Search WITHOUT Stop-Frisk,Trespass,B,38.015492531817046,-78.50996968244985,23,2012,11,23
STOP WITH SEARCH OR FRISK,Mo Mohr Transport,W,38.0310808422972,-78.48182032464267,01,2012,08,1
STOP WITH SEARCH OR FRISK,Traffic Stop,W,38.02902238112436,-78.5026627991553,13,2012,08,13
STOP WITH SEARCH OR FRISK,Trespass,B,38.01980556605866,-78.50547095481618,22,2012,10,22
Search WITHOUT Stop-Frisk,VANDALISM,W,38.028805158866746,-78.46678056394784,09,2012,08,9
Search WITHOUT Stop-Frisk,Assault,B,38.033704635699124,-78.49722541182086,03,2012,09,3
STOP WITH SEARCH OR FRISK,Mo Mohr Transport,W,38.031228555103375,-78.48052491159555,01,2012,10,1
STOP WITH SEARCH OR FRISK,Trespass,B,38.01839002958357,-78.48423876260615,10,2012,12,10
STOP WITH SEARCH OR FRISK,Suspicious,B,38.041172544324866,-78.47839642682247,06,2012,12,6
Search WITHOUT Stop-Frisk,Trespass,B,38.020614967038426,-78.50165561830006,22,2012,08,22
Search WITHOUT Stop-Frisk,Assault,B,38.03176718567598,-78.48479703090496,02,2012,09,2
STOP WITH SEARCH OR FRISK,Mo Mohr Transport,B,38.029814423371405,-78.47731008293815,01,2012,08,1
Search WITHOUT Stop-Frisk,Trespass,B,38.028906817783955,-78.48512784501423,11,2012,09,11
Search WITHOUT Stop-Frisk,Assault,B,38.03297997429408,-78.48779212111685,03,2012,09,3
STOP WITH SEARCH OR FRISK,Robbery,B,38.029902215915186,-78.49320009975114,13,2012,07,13
STOP WITH SEARCH OR FRISK,VANDALISM,W,38.0433497499304,-78.5031704398811,16,2012,10,16
Search WITHOUT Stop-Frisk,Assist Agency,W,38.02928481509448,-78.4808848976836,02,2012,10,2
STOP WITH SEARCH OR FRISK,Traffic Stop,B,38.04094737361517,-78.48822914607453,06,2012,12,6
STOP WITH SEARCH OR FRISK,Traffic Stop,W,38.02904598028492,-78.48796366358046,13,2012,09,13
STOP WITH SEARCH OR FRISK,Suspicious,W,38.042677870354886,-78.47994757392256,06,2012,12,6
STOP WITH SEARCH OR FRISK,Traffic Stop,W,38.02738467261457,-78.49195670024646,13,2012,09,13
Search WITHOUT Stop-Frisk,Assault,B,38.032671362579535,-78.49205855062908,03,2012,09,3
Search WITHOUT Stop-Frisk,Suspicious,B,38.03144789305647,-78.48214015818108,01,2012,09,1
Search WITHOUT Stop-Frisk,Suspicious,B,38.028846313078354,-78.48394827558234,11,2012,11,11
Search WITHOUT Stop-Frisk,Suspicious,B,38.03084692680753,-78.47933845817961,01,2012,10,1
Search WITHOUT Stop-Frisk,Liquor Law Violation,W,38.030373360416,-78.47963867081141,01,2012,11,1
STOP WITH SEARCH OR FRISK,Warrant Service,B,38.01588758637039,-78.50206506017851,33,2012,11,33
Search WITHOUT Stop-Frisk,Trespass,W,38.02733522341447,-78.49825172399967,13,2012,11,13
Search WITHOUT Stop-Frisk,Disorder,B,38.01445250714887,-78.50131214609237,33,2012,10,33
STOP WITH SEARCH OR FRISK,Suspicious,B,38.03747872729049,-78.4850264937101,06,2012,12,6
STOP WITH SEARCH OR FRISK,Narcotic Investigation,B,38.029785639936506,-78.47752195429995,01,2012,07,1
Search WITHOUT Stop-Frisk,Liquor Law Violation,W,38.02287576485999,-78.47248629861792,10,2012,08,10
STOP WITH SEARCH OR FRISK,Traffic Stop,W,38.02731783674091,-78.50281546648671,13,2012,09,13
Search WITHOUT Stop-Frisk,Liquor Law Violation,W,38.014363757089555,-78.47423493859492,10,2012,08,10
Search WITHOUT Stop-Frisk,Suspicious,B,38.02858450214444,-78.47899451278707,11,2012,11,11
Search WITHOUT Stop-Frisk,Trespass,W,38.03142710268628,-78.47210539868203,08,2012,08,8
Search WITHOUT Stop-Frisk,Trespass,W,38.02704052420484,-78.4793505412578,11,2012,09,11
Search WITHOUT Stop-Frisk,Trespass,B,38.01607608118171,-78.49915450966182,22,2012,08,22
Search WITHOUT Stop-Frisk,Mo Mohr Transport,B,38.0370095215368,-78.50012317846462,15,2012,08,15
Search WITHOUT Stop-Frisk,Suspicious,B,38.027543529023674,-78.48294575021062,11,2012,11,11
STOP WITH SEARCH OR FRISK,Trespass,B,38.01759034194229,-78.48318115139809,10,2012,12,10
STOP WITH SEARCH OR FRISK,Traffic Stop,B,38.039349492681396,-78.48383501891378,06,2012,12,6
STOP WITH SEARCH OR FRISK,Narcotic Investigation,B,38.029510386303045,-78.4773432428154,01,2012,07,1
STOP WITH SEARCH OR FRISK,Trespass,B,38.01853109017199,-78.48218660626992,10,2012,12,10
STOP WITH SEARCH OR FRISK,Warrant Service,B,38.01379492724232,-78.50266132201223,33,2012,11,33
Search WITHOUT Stop-Frisk,Trespass,B,38.04615213536484,-78.49432230311959,16,2012,09,16
STOP WITH SEARCH OR FRISK,Mo Mohr Transport,B,38.04471929761003,-78.4790464237035,06,2012,12,6
STOP WITH SEARCH OR FRISK,Weapons Law Violation,B,38.017943347196685,-78.48366816541602,10,2012,09,10
Search WITHOUT Stop-Frisk,Suspicious,W,38.0524036012711,-78.50099774001161,26,2012,12,26
STOP WITH SEARCH OR FRISK,Mo Mohr Transport,W,38.030636297354945,-78.48278504893985,01,2012,08,1
STOP WITH SEARCH OR FRISK,INDECENT EXPOSURE,B,38.030806108016655,-78.47917724560808,01,2012,08,1
STOP WITH SEARCH OR FRISK,Narcotic Investigation,W,38.03032093661033,-78.48504153187807,02,2012,10,2
STOP WITH SEARCH OR FRISK,Trespass,B,38.03520095901147,-78.48549698739897,06,2012,10,6
Search WITHOUT Stop-Frisk,Suspicious,B,38.030306086938715,-78.48137605088291,01,2012,09,1
STOP WITH SEARCH OR FRISK,Narcotic Investigation,W,38.031317143011385,-78.48120691631381,01,2012,08,1
Search WITHOUT Stop-Frisk,Assault,W,38.03139142049988,-78.48142636876057,01,2012,08,1
Search WITHOUT Stop-Frisk,Suspicious,B,38.034314962106116,-78.49868296180522,03,2012,11,3
Search WITHOUT Stop-Frisk,Disorder,W,38.02999381237726,-78.48071866618385,01,2012,10,1
STOP WITH SEARCH OR FRISK,Disorder,B,38.03140392410233,-78.48138246454037,01,2012,10,1
STOP WITH SEARCH OR FRISK,Mo Mohr Transport,B,38.04127602077496,-78.48111626779976,06,2012,12,6
STOP WITH SEARCH OR FRISK,VANDALISM,W,38.044909478395084,-78.49629517088776,16,2012,10,16
STOP WITH SEARCH OR FRISK,Trespass,B,38.02037169613911,-78.46900887823757,10,2012,08,10
STOP WITH SEARCH OR FRISK,Mo Mohr Transport,W,38.03351843994508,-78.49179064713125,04,2012,08,4
STOP WITH SEARCH OR FRISK,Suspicious,B,38.0387508522369,-78.48791327625949,06,2012,12,6
STOP WITH SEARCH OR FRISK,Narcotic Investigation,B,38.02128496827265,-78.49241783141801,12,2012,09,12
STOP WITH SEARCH OR FRISK,Narcotic Investigation,W,38.03410446343239,-78.4848904947906,02,2012,10,2
STOP WITH SEARCH OR FRISK,Larceny,W,38.03104080590249,-78.47877533979991,02,2012,09,2
STOP WITH SEARCH OR FRISK,Trespass,B,38.023343302663044,-78.47059340102291,10,2012,12,10
Search WITHOUT Stop-Frisk,Disorder,W,38.04371868781456,-78.50437892586207,16,2012,08,16
STOP WITH SEARCH OR FRISK,Traffic Stop,B,38.02818954602401,-78.50490052592849,13,2012,08,13
STOP WITH SEARCH OR FRISK,Narcotic Investigation,B,38.031031410193094,-78.48015260792262,01,2012,08,1
Search WITHOUT Stop-Frisk,Liquor Law Violation,B,38.03720349516873,-78.50048816710263,15,2012,08,15
STOP WITH SEARCH OR FRISK,VANDALISM,B,38.039147734422315,-78.49670420192076,16,2012,10,16
Search WITHOUT Stop-Frisk,Liquor Law Violation,W,38.03105995742233,-78.480272558808,01,2012,11,1
Search WITHOUT Stop-Frisk,DIP,W,38.037458034954184,-78.49048359312764,05,2012,08,5
STOP WITH SEARCH OR FRISK,Traffic Stop,B,38.02602529494833,-78.49667909322847,13,2012,09,13
Search WITHOUT Stop-Frisk,Trespass,B,38.024356414645105,-78.47620938326229,10,2012,08,10
Search WITHOUT Stop-Frisk,Liquor Law Violation,W,38.02215690421245,-78.47091417026267,10,2012,08,10
STOP WITH SEARCH OR FRISK,Narcotic Investigation,B,38.03054792756783,-78.48219778977656,01,2012,08,1
Search WITHOUT Stop-Frisk,Disorder,B,38.034446242216625,-78.49209591667375,04,2012,11,4
Search WITHOUT Stop-Frisk,Assault,B,38.03319247921102,-78.49769172947241,03,2012,09,3
Search WITHOUT Stop-Frisk,Trespass,B,38.03429330550769,-78.4917326853281,04,2012,08,4
Search WITHOUT Stop-Frisk,Suspicious,B,38.032229956333616,-78.48194011647456,02,2012,08,2
Search WITHOUT Stop-Frisk,Liquor Law Violation,B,38.02146373913359,-78.48476807614574,12,2012,07,12
STOP WITH SEARCH OR FRISK,Suspicious,B,38.04078122036019,-78.47888827583084,06,2012,12,6
Search WITHOUT Stop-Frisk,Disorder,W,38.02483434162861,-78.4562848537301,20,2012,11,20
Search WITHOUT Stop-Frisk,Larceny,B,38.04025780564509,-78.50291503353326,16,2012,08,16
STOP WITH SEARCH OR FRISK,Traffic Stop,B,38.01954287427294,-78.48363223408408,10,2012,08,10
Search WITHOUT Stop-Frisk,Disorder,B,38.04766274560946,-78.49419249776868,16,2012,08,16
Search WITHOUT Stop-Frisk,Assault,B,38.032513610385536,-78.4926640368137,03,2012,09,3
STOP WITH SEARCH OR FRISK,Weapons Law Violation,B,38.0339322319909,-78.49223797621335,04,2012,10,4
STOP WITH SEARCH OR FRISK,Narcotic Investigation,W,38.03006336682398,-78.47702103725553,01,2012,08,1
STOP WITH SEARCH OR FRISK,Traffic Stop,B,38.02093032667168,-78.48022478356685,10,2012,11,10
STOP WITH SEARCH OR FRISK,Narcotic Investigation,B,38.029858452829046,-78.48077743475181,01,2012,07,1
Search WITHOUT Stop-Frisk,Liquor Law Violation,W,38.03104127493546,-78.48075441515715,01,2012,11,1
Search WITHOUT Stop-Frisk,Larceny,B,38.04102332026691,-78.48003331399987,06,2012,12,6
STOP WITH SEARCH OR FRISK,Narcotic Investigation,B,38.042090564102566,-78.49598117206708,16,2012,09,16
STOP WITH SEARCH OR FRISK,Suspicious,B,38.013084526609255,-78.47286708292552,10,2012,10,10
Search WITHOUT Stop-Frisk,Liquor Law Violation,W,38.01934155720853,-78.46980913595137,10,2012,08,10
Search WITHOUT Stop-Frisk,Mo Mohr Transport,W,38.01977846163414,-78.47615155983036,10,2012,11,10
STOP WITH SEARCH OR FRISK,Suspicious,B,38.03838593225064,-78.48064631901842,06,2012,12,6
STOP WITH SEARCH OR FRISK,Narcotic Investigation,W,38.02175632101074,-78.47539148931297,10,2012,09,10
Search WITHOUT Stop-Frisk,Mo Mohr Transport,W,38.03001545429333,-78.48325677591751,02,2012,11,2
